Account,Creditline,Target,predicted_target,top_feature_1,top_feature_1_value,top_feature_1_shap,top_feature_2,top_feature_2_value,top_feature_2_shap,top_feature_3,top_feature_3_value,top_feature_3_shap,top_feature_4,top_feature_4_value,top_feature_4_shap,top_feature_5,top_feature_5_value,top_feature_5_shap,analyst_summary
5223374,5223374-02-001,Low Risk,Low Risk,account_total_savings,-0.5081902109458468,1.8402911593962723,account_loan_count,-0.866587262857074,-1.4259699264733259,Salary,-0.31230613068905305,-1.2805074628306228,account_total_outstanding,-0.4604634760174309,-1.135946240975221,Voluntary saving,-0.16153200381944186,-1.1048743784775996,"account_total_savings=-0.5082 (pushes_toward Low Risk, shap=1.8403); account_loan_count=-0.8666 (pushes_away Low Risk, shap=-1.4260); Salary=-0.3123 (pushes_away Low Risk, shap=-1.2805); account_total_outstanding=-0.4605 (pushes_away Low Risk, shap=-1.1359); Voluntary saving=-0.1615 (pushes_away Low Risk, shap=-1.1049)"
5223384,5223384-02-01,Low Risk,Low Risk,account_total_savings,-0.5053652948041063,1.8376918194986012,account_loan_count,-0.866587262857074,-1.4259699264733259,account_total_outstanding,-0.4277359829390449,-1.1172269118708718,Voluntary saving,-0.16153200381944186,-1.1048743784775996,remaining_to_duration_ratio,0.8122637446289507,1.0700533254252147,"account_total_savings=-0.5054 (pushes_toward Low Risk, shap=1.8377); account_loan_count=-0.8666 (pushes_away Low Risk, shap=-1.4260); account_total_outstanding=-0.4277 (pushes_away Low Risk, shap=-1.1172); Voluntary saving=-0.1615 (pushes_away Low Risk, shap=-1.1049); remaining_to_duration_ratio=0.8123 (pushes_toward Low Risk, shap=1.0701)"
5223388,5223388-02-02,Low Risk,Medium Risk,Salary,-0.1335449974865628,0.7174478646957568,account_total_savings,-0.48190940683001143,-0.7009533575900794,account_loan_count,-0.866587262857074,0.5837259714534578,start_year,0.5712449757996394,0.5651194955011772,account_total_payment_plan,-0.2979972853924049,0.4694503606569786,"Salary=-0.1335 (pushes_toward Medium Risk, shap=0.7174); account_total_savings=-0.4819 (pushes_away Medium Risk, shap=-0.7010); account_loan_count=-0.8666 (pushes_toward Medium Risk, shap=0.5837); start_year=0.5712 (pushes_toward Medium Risk, shap=0.5651); account_total_payment_plan=-0.2980 (pushes_toward Medium Risk, shap=0.4695)"
5223396,5223396-02-03,Low Risk,Low Risk,account_total_savings,-0.48218340623791467,1.816361059635288,account_loan_count,-0.866587262857074,-1.4259699264733259,account_total_outstanding,-0.429656197297667,-1.1183252277254914,Salary,-0.14429091646452538,-1.0417520776168423,Compulsory saving,-0.3474891124960819,-1.0053123406717006,"account_total_savings=-0.4822 (pushes_toward Low Risk, shap=1.8164); account_loan_count=-0.8666 (pushes_away Low Risk, shap=-1.4260); account_total_outstanding=-0.4297 (pushes_away Low Risk, shap=-1.1183); Salary=-0.1443 (pushes_away Low Risk, shap=-1.0418); Compulsory saving=-0.3475 (pushes_away Low Risk, shap=-1.0053)"
5223398,5223398-02-04,Low Risk,Low Risk,account_total_savings,-0.45840049434846925,1.7944772695844655,account_loan_count,-0.866587262857074,-1.4259699264733259,account_total_outstanding,-0.4438840886108799,-1.1264632350979178,Voluntary saving,-0.1627176988300173,-1.1063111444876967,Outstanding,-0.25030258691860846,0.9678657913895224,"account_total_savings=-0.4584 (pushes_toward Low Risk, shap=1.7945); account_loan_count=-0.8666 (pushes_away Low Risk, shap=-1.4260); account_total_outstanding=-0.4439 (pushes_away Low Risk, shap=-1.1265); Voluntary saving=-0.1627 (pushes_away Low Risk, shap=-1.1063); Outstanding=-0.2503 (pushes_toward Low Risk, shap=0.9679)"
5223404,5223404-02-00,Low Risk,Medium Risk,account_total_savings,-0.459011282229456,-0.6928212212527691,account_loan_count,-0.866587262857074,0.5837259714534578,account_total_payment_plan,-0.29818111897457183,0.4695174239618092,Salary,0.11645882496343503,0.46914008504246374,loan_share_of_account_outstanding,1.000831927412197,-0.42555521778899885,"account_total_savings=-0.4590 (pushes_away Medium Risk, shap=-0.6928); account_loan_count=-0.8666 (pushes_toward Medium Risk, shap=0.5837); account_total_payment_plan=-0.2982 (pushes_toward Medium Risk, shap=0.4695); Salary=0.1165 (pushes_toward Medium Risk, shap=0.4691); loan_share_of_account_outstanding=1.0008 (pushes_away Medium Risk, shap=-0.4256)"
5223428,5223428-02-02,Low Risk,Low Risk,account_total_savings,-0.5041294568699287,1.8365546661502603,account_loan_count,-0.866587262857074,-1.4259699264733259,Salary,-0.2689564731058806,-1.2189061117688993,account_total_outstanding,-0.4256818191506516,-1.1160519802041817,Voluntary saving,-0.16153200381944186,-1.1048743784775996,"account_total_savings=-0.5041 (pushes_toward Low Risk, shap=1.8366); account_loan_count=-0.8666 (pushes_away Low Risk, shap=-1.4260); Salary=-0.2690 (pushes_away Low Risk, shap=-1.2189); account_total_outstanding=-0.4257 (pushes_away Low Risk, shap=-1.1161); Voluntary saving=-0.1615 (pushes_away Low Risk, shap=-1.1049)"
5223442,5223442-02-003,Low Risk,Low Risk,account_total_savings,-0.1550191179725688,1.5153216145998416,Voluntary saving,-0.41414576399708186,-1.4109791196369252,Salary,-0.36262338218625306,-1.352010003952038,account_mean_duration,1.624601399615123,1.1795313755971912,Outstanding,-0.28287917223487963,0.99127218847808,"account_total_savings=-0.1550 (pushes_toward Low Risk, shap=1.5153); Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); Salary=-0.3626 (pushes_away Low Risk, shap=-1.3520); account_mean_duration=1.6246 (pushes_toward Low Risk, shap=1.1795); Outstanding=-0.2829 (pushes_toward Low Risk, shap=0.9913)"
5223442,5223442-05-001,Low Risk,Low Risk,Duration,2.3336807287363346,-1.9324577824900548,outstanding_to_payment_ratio,2.0070018576802973,1.6228070637917487,account_total_savings,-0.1550191179725688,1.5153216145998416,Salary,-0.36262338218625306,-1.352010003952038,account_mean_duration,1.624601399615123,1.1795313755971912,"Duration=2.3337 (pushes_away Low Risk, shap=-1.9325); outstanding_to_payment_ratio=2.0070 (pushes_toward Low Risk, shap=1.6228); account_total_savings=-0.1550 (pushes_toward Low Risk, shap=1.5153); Salary=-0.3626 (pushes_away Low Risk, shap=-1.3520); account_mean_duration=1.6246 (pushes_toward Low Risk, shap=1.1795)"
5223476,5223476-02-00,Low Risk,Low Risk,account_total_savings,-0.44600151811817895,1.7830683809702321,account_loan_count,-0.866587262857074,-1.4259699264733259,account_total_outstanding,-0.37520187051608084,-1.0871786788059379,Salary,-0.15921076926542346,-1.0629537004535157,remaining_to_duration_ratio,0.7376541401794375,0.9996256387690513,"account_total_savings=-0.4460 (pushes_toward Low Risk, shap=1.7831); account_loan_count=-0.8666 (pushes_away Low Risk, shap=-1.4260); account_total_outstanding=-0.3752 (pushes_away Low Risk, shap=-1.0872); Salary=-0.1592 (pushes_away Low Risk, shap=-1.0630); remaining_to_duration_ratio=0.7377 (pushes_toward Low Risk, shap=0.9996)"
5223486,5223486-01-011,Low Risk,Low Risk,account_loan_count,1.6946595362538335,2.277848064366482,account_total_savings,-0.1589243492744114,1.5189150039336072,Voluntary saving,-0.41414576399708186,-1.4109791196369252,Salary,-0.36156377810928236,-1.350504270196087,Outstanding,-0.4075080618490408,1.0808185068136,"account_loan_count=1.6947 (pushes_toward Low Risk, shap=2.2778); account_total_savings=-0.1589 (pushes_toward Low Risk, shap=1.5189); Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); Salary=-0.3616 (pushes_away Low Risk, shap=-1.3505); Outstanding=-0.4075 (pushes_toward Low Risk, shap=1.0808)"
5223486,5223486-01-012,Low Risk,Low Risk,account_loan_count,1.6946595362538335,2.277848064366482,account_total_savings,-0.1589243492744114,1.5189150039336072,Voluntary saving,-0.41414576399708186,-1.4109791196369252,Salary,-0.36156377810928236,-1.350504270196087,Outstanding,-0.4699389881846834,1.125675358390633,"account_loan_count=1.6947 (pushes_toward Low Risk, shap=2.2778); account_total_savings=-0.1589 (pushes_toward Low Risk, shap=1.5189); Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); Salary=-0.3616 (pushes_away Low Risk, shap=-1.3505); Outstanding=-0.4699 (pushes_toward Low Risk, shap=1.1257)"
5223486,5223486-01-013,Low Risk,Low Risk,account_loan_count,1.6946595362538335,2.277848064366482,account_total_savings,-0.1589243492744114,1.5189150039336072,Voluntary saving,-0.41414576399708186,-1.4109791196369252,Salary,-0.36156377810928236,-1.350504270196087,Outstanding,-0.4448891970961019,1.1076769908050688,"account_loan_count=1.6947 (pushes_toward Low Risk, shap=2.2778); account_total_savings=-0.1589 (pushes_toward Low Risk, shap=1.5189); Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); Salary=-0.3616 (pushes_away Low Risk, shap=-1.3505); Outstanding=-0.4449 (pushes_toward Low Risk, shap=1.1077)"
5223486,5223486-01-014,Low Risk,Low Risk,account_loan_count,1.6946595362538335,2.277848064366482,account_total_savings,-0.1589243492744114,1.5189150039336072,Voluntary saving,-0.41414576399708186,-1.4109791196369252,Salary,-0.36156377810928236,-1.350504270196087,Outstanding,-0.46158905782182286,1.1196759025287781,"account_loan_count=1.6947 (pushes_toward Low Risk, shap=2.2778); account_total_savings=-0.1589 (pushes_toward Low Risk, shap=1.5189); Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); Salary=-0.3616 (pushes_away Low Risk, shap=-1.3505); Outstanding=-0.4616 (pushes_toward Low Risk, shap=1.1197)"
5223486,5223486-02-00,Low Risk,Low Risk,account_loan_count,1.6946595362538335,2.277848064366482,account_total_savings,-0.1589243492744114,1.5189150039336072,Salary,-0.36156377810928236,-1.350504270196087,Voluntary saving,-0.16153200381944186,-1.1048743784775996,remaining_to_duration_ratio,0.8122637446289507,1.0700533254252147,"account_loan_count=1.6947 (pushes_toward Low Risk, shap=2.2778); account_total_savings=-0.1589 (pushes_toward Low Risk, shap=1.5189); Salary=-0.3616 (pushes_away Low Risk, shap=-1.3505); Voluntary saving=-0.1615 (pushes_away Low Risk, shap=-1.1049); remaining_to_duration_ratio=0.8123 (pushes_toward Low Risk, shap=1.0701)"
5223490,5223490-01-008,Low Risk,Low Risk,account_total_savings,-0.10638469650285552,1.4705707668637096,Voluntary saving,-0.41414576399708186,-1.4109791196369252,Salary,-0.34587884933833474,-1.3282154481507578,Duration,-1.182566385295585,1.1797937368848945,Periodicity,-1.3106410556482142,1.0526101190264106,"account_total_savings=-0.1064 (pushes_toward Low Risk, shap=1.4706); Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); Salary=-0.3459 (pushes_away Low Risk, shap=-1.3282); Duration=-1.1826 (pushes_toward Low Risk, shap=1.1798); Periodicity=-1.3106 (pushes_toward Low Risk, shap=1.0526)"
5223490,5223490-02-005,Low Risk,Low Risk,account_total_savings,-0.10638469650285552,1.4705707668637096,Voluntary saving,-0.41414576399708186,-1.4109791196369252,Salary,-0.34587884933833474,-1.3282154481507578,Outstanding,-0.42186843908569555,1.091136490993935,account_total_outstanding,-0.2610538819833438,-1.0218888089455733,"account_total_savings=-0.1064 (pushes_toward Low Risk, shap=1.4706); Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); Salary=-0.3459 (pushes_away Low Risk, shap=-1.3282); Outstanding=-0.4219 (pushes_toward Low Risk, shap=1.0911); account_total_outstanding=-0.2611 (pushes_away Low Risk, shap=-1.0219)"
5223490,5223490-03-01,Low Risk,Medium Risk,Salary,-0.34587884933833474,0.9283412293725705,account_total_savings,-0.10638469650285552,-0.5675879315701988,Duration,0.5149322214784451,0.508770143538632,Voluntary saving,-0.16153200381944186,0.40591545633681814,Outstanding,-0.2712235044413627,-0.36958714946847643,"Salary=-0.3459 (pushes_toward Medium Risk, shap=0.9283); account_total_savings=-0.1064 (pushes_away Medium Risk, shap=-0.5676); Duration=0.5149 (pushes_toward Medium Risk, shap=0.5088); Voluntary saving=-0.1615 (pushes_toward Medium Risk, shap=0.4059); Outstanding=-0.2712 (pushes_away Medium Risk, shap=-0.3696)"
5223494,5223494-01-013,Low Risk,Medium Risk,Duration,-1.0613164848117256,-1.6910120735352756,Salary,-0.33321065520099935,0.9157589771188565,outstanding_to_payment_ratio,-1.3175316602675626,0.729883227223435,account_total_savings,-0.3248016379074535,-0.6451574433474828,Periodicity,-1.3106410556482142,-0.5686442223973468,"Duration=-1.0613 (pushes_away Medium Risk, shap=-1.6910); Salary=-0.3332 (pushes_toward Medium Risk, shap=0.9158); outstanding_to_payment_ratio=-1.3175 (pushes_toward Medium Risk, shap=0.7299); account_total_savings=-0.3248 (pushes_away Medium Risk, shap=-0.6452); Periodicity=-1.3106 (pushes_away Medium Risk, shap=-0.5686)"
5223494,5223494-02-02,Low Risk,Low Risk,account_total_savings,-0.3248016379074535,1.6715465982278335,Salary,-0.33321065520099935,-1.3102135095454805,Voluntary saving,-0.16153200381944186,-1.1048743784775996,account_total_outstanding,-0.38982139017228695,-1.0955406880541427,remaining_to_duration_ratio,0.8122637446289507,1.0700533254252147,"account_total_savings=-0.3248 (pushes_toward Low Risk, shap=1.6715); Salary=-0.3332 (pushes_away Low Risk, shap=-1.3102); Voluntary saving=-0.1615 (pushes_away Low Risk, shap=-1.1049); account_total_outstanding=-0.3898 (pushes_away Low Risk, shap=-1.0955); remaining_to_duration_ratio=0.8123 (pushes_toward Low Risk, shap=1.0701)"
5223532,5223532-02-02,Low Risk,Low Risk,account_total_savings,-0.4824382316051784,1.8165955365934814,account_loan_count,-0.866587262857074,-1.4259699264733259,account_total_outstanding,-0.42995920735056753,-1.1184985420972515,Voluntary saving,-0.1347052547122443,-1.0723670634135654,remaining_to_duration_ratio,0.7625240083292755,1.0231015343211058,"account_total_savings=-0.4824 (pushes_toward Low Risk, shap=1.8166); account_loan_count=-0.8666 (pushes_away Low Risk, shap=-1.4260); account_total_outstanding=-0.4300 (pushes_away Low Risk, shap=-1.1185); Voluntary saving=-0.1347 (pushes_away Low Risk, shap=-1.0724); remaining_to_duration_ratio=0.7625 (pushes_toward Low Risk, shap=1.0231)"
5223538,5223538-02-004,Low Risk,Low Risk,Voluntary saving,-0.41414576399708186,-1.4109791196369252,account_total_savings,0.054443664811683716,1.3225849310844031,Outstanding,-0.3632729697629294,1.0490354294724864,account_total_outstanding,-0.17589883645562654,-0.9731821964864011,Compulsory saving,0.26608766527176647,-0.6817074671989602,"Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); account_total_savings=0.0544 (pushes_toward Low Risk, shap=1.3226); Outstanding=-0.3633 (pushes_toward Low Risk, shap=1.0490); account_total_outstanding=-0.1759 (pushes_away Low Risk, shap=-0.9732); Compulsory saving=0.2661 (pushes_away Low Risk, shap=-0.6817)"
5223538,5223538-05-001,Low Risk,Low Risk,account_total_savings,0.054443664811683716,1.3225849310844031,account_total_outstanding,-0.17589883645562654,-0.9731821964864011,Duration,1.1211817238977415,-0.8592676033952444,Outstanding,0.11896924241092946,0.7025426156486921,Compulsory saving,0.26608766527176647,-0.6817074671989602,"account_total_savings=0.0544 (pushes_toward Low Risk, shap=1.3226); account_total_outstanding=-0.1759 (pushes_away Low Risk, shap=-0.9732); Duration=1.1212 (pushes_away Low Risk, shap=-0.8593); Outstanding=0.1190 (pushes_toward Low Risk, shap=0.7025); Compulsory saving=0.2661 (pushes_away Low Risk, shap=-0.6817)"
5223550,5223550-01-028,Low Risk,High Risk,remaining_to_duration_ratio,-2.7689972689476767,2.1083788592281856,account_total_outstanding,-0.30881555200663746,1.140504586044255,account_total_savings,-0.4151880654817991,-1.0774577958741385,Compulsory saving,-0.5852581459858612,0.9124422176247708,Voluntary saving,-0.41414576399708186,0.8926050452753513,"remaining_to_duration_ratio=-2.7690 (pushes_toward High Risk, shap=2.1084); account_total_outstanding=-0.3088 (pushes_toward High Risk, shap=1.1405); account_total_savings=-0.4152 (pushes_away High Risk, shap=-1.0775); Compulsory saving=-0.5853 (pushes_toward High Risk, shap=0.9124); Voluntary saving=-0.4141 (pushes_toward High Risk, shap=0.8926)"
5223550,5223550-01-029,Low Risk,Low Risk,account_total_savings,-0.4151880654817991,1.7547154555013056,Voluntary saving,-0.41414576399708186,-1.4109791196369252,account_loan_count,1.0543478364761065,1.3518935666565297,Salary,-0.3231845001766369,-1.2959659991869497,Compulsory saving,-0.5852581459858612,-1.130713465333084,"account_total_savings=-0.4152 (pushes_toward Low Risk, shap=1.7547); Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); account_loan_count=1.0543 (pushes_toward Low Risk, shap=1.3519); Salary=-0.3232 (pushes_away Low Risk, shap=-1.2960); Compulsory saving=-0.5853 (pushes_away Low Risk, shap=-1.1307)"
5223550,5223550-02-003,Low Risk,Low Risk,account_total_savings,-0.4151880654817991,1.7547154555013056,Voluntary saving,-0.41414576399708186,-1.4109791196369252,account_loan_count,1.0543478364761065,1.3518935666565297,Salary,-0.3231845001766369,-1.2959659991869497,Compulsory saving,-0.5852581459858612,-1.130713465333084,"account_total_savings=-0.4152 (pushes_toward Low Risk, shap=1.7547); Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); account_loan_count=1.0543 (pushes_toward Low Risk, shap=1.3519); Salary=-0.3232 (pushes_away Low Risk, shap=-1.2960); Compulsory saving=-0.5853 (pushes_away Low Risk, shap=-1.1307)"
5223550,5223550-05-001,Low Risk,Medium Risk,Duration,2.3336807287363346,3.0469803940085263,outstanding_to_payment_ratio,1.6332750087457608,-1.1171830757838277,Remaining Period,1.770747565377898,-0.9557463149135097,Salary,-0.3231845001766369,0.9058008402065415,account_total_savings,-0.4151880654817991,-0.6772576596271678,"Duration=2.3337 (pushes_toward Medium Risk, shap=3.0470); outstanding_to_payment_ratio=1.6333 (pushes_away Medium Risk, shap=-1.1172); Remaining Period=1.7707 (pushes_away Medium Risk, shap=-0.9557); Salary=-0.3232 (pushes_toward Medium Risk, shap=0.9058); account_total_savings=-0.4152 (pushes_away Medium Risk, shap=-0.6773)"
